 ;pred_rewards_model_0;pred_rewards_model_1;pred_rewards_model_2;pred_rewards_model_3;pred_rewards_model_4;pred_rewards_model_5;pred_rewards_model_6;pred_rewards_model_7;pred_rewards_model_8;pred_rewards_model_9;pred_rewards_model_10;pred_rewards_model_11;pred_rewards_model_12;pred_rewards_model_13;pred_rewards_model_14;pred_rewards_model_15;pred_rewards_model_16;pred_rewards_model_17;pred_rewards_model_18;pred_rewards_model_19
;289.836504;184.8880051;271.6274722;282.02156229999997;271.379133;287.3460361;281.9855016;281.3260781;278.9768454;246.8374609;241.20543169999996;283.8346744;279.03832840000007;286.9794341;243.1773264;255.3817304;275.76970950000003;268.70784960000003;274.0994572999999;286.3871075
