 ;pred_rewards_model_0;pred_rewards_model_1;pred_rewards_model_2;pred_rewards_model_3;pred_rewards_model_4;pred_rewards_model_5;pred_rewards_model_6;pred_rewards_model_7;pred_rewards_model_8;pred_rewards_model_9;pred_rewards_model_10;pred_rewards_model_11;pred_rewards_model_12;pred_rewards_model_13;pred_rewards_model_14;pred_rewards_model_15;pred_rewards_model_16;pred_rewards_model_17;pred_rewards_model_18;pred_rewards_model_19
;-160.9289531;-157.8010758;-144.30773000000002;-583.9141559999999;-184.13875960000001;-234.6339775;-467.13032810000004;-140.84670150000002;-202.92543440000003;-179.26833539999998;-137.3720997;-181.8554171;-159.54774690000002;-608.8215253;-611.384714;-520.4935125;-226.1022595;-666.4017842000001;-157.2665629;-506.50750589999996
