 ;pred_rewards_model_0;pred_rewards_model_1;pred_rewards_model_2;pred_rewards_model_3;pred_rewards_model_4;pred_rewards_model_5;pred_rewards_model_6;pred_rewards_model_7;pred_rewards_model_8;pred_rewards_model_9;pred_rewards_model_10;pred_rewards_model_11;pred_rewards_model_12;pred_rewards_model_13;pred_rewards_model_14;pred_rewards_model_15;pred_rewards_model_16;pred_rewards_model_17;pred_rewards_model_18;pred_rewards_model_19
;-126.1382644;-135.1846172;-135.1846172;-135.1846172;-125.49500540000001;-159.80546400000003;-222.4053481;-135.1846172;-110.18439900000001;-480.726871;-134.91731339999998;-135.1846172;-354.8238613;-131.6551692;-135.1846172;-130.528759;-134.6486738;-348.39354349999996;-224.1442486;-119.08164930000001
