 ;pred_rewards_model_0;pred_rewards_model_1;pred_rewards_model_2;pred_rewards_model_3;pred_rewards_model_4;pred_rewards_model_5;pred_rewards_model_6;pred_rewards_model_7;pred_rewards_model_8;pred_rewards_model_9;pred_rewards_model_10;pred_rewards_model_11;pred_rewards_model_12;pred_rewards_model_13;pred_rewards_model_14;pred_rewards_model_15;pred_rewards_model_16;pred_rewards_model_17;pred_rewards_model_18;pred_rewards_model_19
;-27.7472867;-60.185682299999996;-174.19378700000001;-295.2727077;-180.85731180000002;-31.611942799999998;-647.1407165;-30.187162999999998;-236.2992899;-17.066111499999998;-521.4995337;-89.72534160000001;-7.046594600000001;-155.5770221;-44.69529730000001;-297.2527791;-197.98649170000002;-184.68305990000002;30.189807899999998;-394.1212506
