 ;pred_rewards_model_0;pred_rewards_model_1;pred_rewards_model_2;pred_rewards_model_3;pred_rewards_model_4;pred_rewards_model_5;pred_rewards_model_6;pred_rewards_model_7;pred_rewards_model_8;pred_rewards_model_9;pred_rewards_model_10;pred_rewards_model_11;pred_rewards_model_12;pred_rewards_model_13;pred_rewards_model_14;pred_rewards_model_15;pred_rewards_model_16;pred_rewards_model_17;pred_rewards_model_18;pred_rewards_model_19
;-338.52164509999994;-464.2427476000001;-70.468978;-517.1572600000001;-133.6715877;-975.9442865999999;-96.80853210000001;-563.1852286000001;-110.71676029999999;-506.59497360000006;-499.2229493000001;-375.875147;-375.3836091;-477.80894950000004;-800.2426265000001;-285.51040159999997;-283.2785622;-149.2762705;-409.8565654;-386.8742757
